borrower_id,cluster_id,annual_revenue,dti_ratio,dscr,dpd_last_6m,repayment_consistency,default
5650,2,88.22,0.21,1.6,0,0.61,0
5651,3,61.16,0.4,1.23,19,0.96,1
5652,3,98.92,0.63,1.79,12,0.92,0
5653,2,51.81,0.34,1.68,0,0.9,0
5654,2,85.25,0.57,1.51,4,0.64,0
5655,3,15.87,0.49,1.2,12,0.54,0
5656,1,73.68,0.79,0.3,2,0.52,1
5657,0,38.67,0.66,0.81,0,0.75,0
5658,0,11.86,0.83,2,0,0.7,0
5659,1,36.33,0.29,1.95,1,0.55,0
5660,0,46.01,0.52,0.53,1,0.76,1
5661,2,67.62,0.57,0.83,0,0.92,0
5662,0,47.18,0.24,0.84,1,0.69,1
5663,0,5,0.39,0.84,5,0.83,0
5664,1,40.56,0.92,1.95,0,0.57,1
5665,0,50.25,0.6,0.69,0,0.77,1
5666,3,69.66,0.66,1.83,12,0.71,0
5667,0,78.16,0.48,2.45,6,0.56,1
5668,2,28.81,0.35,1.71,7,0.6,0
5669,0,28.22,0.33,1.61,4,0.65,0
5670,2,26.14,0.05,0.82,0,0.69,0
5671,3,20.87,0.05,1.23,13,0.38,0
5672,0,5,0.51,1.55,0,0.84,0
5673,2,64.52,0.86,1.85,4,0.94,0
5674,2,128.73,0.1,1.06,0,0.59,0
5675,1,76.06,0.47,0.84,7,0.72,1
5676,2,79.25,0.32,1.66,4,0.58,0
5677,0,63.86,0.63,1.63,0,0.68,0
5678,3,9.58,0.07,1.27,13,1,0
5679,2,40.73,0.19,1.01,0,0.81,0
5680,2,70.92,0.4,1.28,2,0.61,0
5681,1,11.71,0.77,0.89,0,1,0
5682,3,35.53,0.16,2.24,21,0.71,0
5683,2,10.72,0.42,1.12,0,0.44,1
5684,1,35.08,0.29,1.56,0,0.64,0
5685,0,109.56,0.2,0.96,7,0.91,0
5686,2,98.68,0.49,0.61,3,0.61,1
5687,0,54.87,0.44,0.76,4,0.82,1
5688,2,96.9,0.05,1.55,9,0.73,0
5689,2,70.12,0.22,1.95,0,0.88,0
5690,1,42.43,0.16,1.03,11,0.72,1
5691,2,12.99,0.25,1.17,0,0.85,0
5692,1,39.51,0.24,0.81,6,0.65,0
5693,1,41.35,0.8,0.76,15,0.5,1
5694,1,38.24,0.33,1.16,1,0.67,1
5695,1,46.61,0.27,1.42,0,0.9,0
5696,1,18.79,0.79,1.94,10,0.54,1
5697,3,11.18,0.32,2.06,15,0.66,0
5698,0,9.32,0.49,1.13,0,0.73,1
5699,3,63.36,0.38,1.23,11,0.84,1
5700,0,21.3,0.75,1.74,3,0.64,1
5701,0,56.33,0.4,1.48,0,1,0
5702,1,51.42,0.3,0.94,18,0.94,0
5703,0,60.36,0.31,2.33,11,0.88,0
5704,2,39.69,0.52,1.79,0,0.47,0
5705,2,17.18,0.57,1.82,0,0.35,0
5706,3,101.96,0.63,1.23,11,1,0
5707,3,28.96,0.33,2.25,19,0.88,0
5708,2,108.03,0.22,1.49,6,0.58,1
5709,1,9.84,0.4,0.99,1,0.36,0
5710,3,19.58,0.54,1.25,16,1,1
5711,0,5,0.71,1.37,0,0.47,0
5712,1,52.49,0.4,1.97,0,0.98,1
5713,0,69.54,0.64,1.68,0,0.89,1
5714,1,5.76,0.2,1.58,8,0.84,0
5715,1,50.89,0.44,0.92,3,0.72,0
5716,3,37.65,0.15,0.91,12,0.84,1
5717,1,5,0.39,1.31,2,0.25,0
5718,0,46.9,0.67,0.95,8,0.65,0
5719,1,77.61,0.61,1.06,7,0.69,1
5720,2,93.96,0.27,1.74,0,0.6,1
5721,3,5,0.33,0.87,9,0.63,1
5722,3,80.67,0.2,2.19,13,0.92,0
5723,1,74.03,0.38,1.32,2,0.56,0
5724,1,38.88,0.62,1.24,0,0.62,1
5725,1,5,0.11,2.22,0,0.59,1
5726,2,59.97,0.62,1.52,0,1,0
5727,2,5,0.05,0.87,8,0.61,0
5728,2,59.44,0.07,0.78,5,0.99,0
5729,0,32.35,0.05,0.98,3,0.93,0
5730,3,24.49,0.37,2.11,16,0.65,0
5731,2,58.5,0.27,0.74,4,0.51,0
5732,2,119.15,0.7,1.94,9,0.91,1
5733,3,93.76,0.51,1.65,14,0.83,1
5734,2,49.75,0.24,1.45,1,0.97,0
5735,0,58.81,0.45,1.97,7,0.58,0
5736,1,46.74,0.33,1.5,2,0.49,0
5737,1,41.29,0.4,1.66,5,0.61,0
5738,1,98.29,0.43,1.6,0,0.69,1
5739,0,58.52,0.67,1.56,0,0.44,1
5740,2,65.77,0.82,2.08,3,0.75,1
5741,0,62.24,0.64,0.3,4,0.64,1
5742,0,48.21,0.29,1.96,0,1,1
5743,2,18.69,0.42,1.56,4,0.8,0
5744,3,24.09,0.36,0.94,11,0.6,1
5745,1,59.45,0.08,0.9,0,1,1
5746,1,67.99,0.46,1.11,5,0.7,1
5747,3,13.99,0.59,1.06,10,0.83,0
5748,1,29.26,0.09,0.68,9,0.71,1
5749,1,33.65,0.29,0.81,5,1,1
5750,2,21.78,0.26,1.67,0,0.97,1
5751,3,5,0.51,1.14,18,0.7,0
5752,2,10.57,0.55,1.19,0,0.8,0
5753,3,48.73,0.83,0.93,22,0.56,1
5754,1,66.94,0.46,1.86,7,0.71,1
5755,3,29.38,0.62,0.36,13,1,1
5756,1,63.61,0.43,1.38,0,0.91,0
5757,2,52.82,0.37,1.36,6,0.82,0
5758,0,70.88,0.37,1.53,0,0.66,0
5759,2,99.46,0.55,1.53,6,0.86,0
5760,1,23.62,0.38,1.39,0,0.69,0
5761,1,35.57,0.16,1.25,0,0.63,1
5762,2,13.1,0.46,1.11,1,0.93,0
5763,2,95.33,0.5,0.93,6,0.61,0
5764,1,36.91,0.42,0.32,7,0.73,0
5765,1,57.12,0.43,1.34,9,0.65,1
5766,3,69.42,0.51,1.63,21,0.65,1
5767,3,92.92,0.36,0.92,9,0.67,0
5768,0,5.38,0.53,0.83,0,0.45,0
5769,0,78.19,0.49,1.07,0,0.67,1
5770,1,5,0.5,1.14,8,0.74,1
5771,2,15.76,0.65,0.96,0,0.78,0
5772,0,43.37,0.54,1.2,4,0.6,0
5773,3,49.42,0.07,1.7,11,0.77,0
5774,2,95.67,0.59,1.44,0,0.6,0
5775,1,51.42,0.7,0.3,0,0.83,0
5776,1,48.87,0.7,1.35,0,0.65,0
5777,0,55.7,0.73,1.12,1,1,0
5778,2,84.2,0.53,1.09,9,0.75,0
5779,3,28.47,0.48,0.95,23,0.62,0
5780,2,5,0.35,1.54,6,0.86,0
5781,2,52.85,0.17,1.56,7,0.98,0
5782,1,52.55,0.53,0.79,0,0.97,0
5783,1,44.6,0.44,1.68,0,0.67,1
5784,1,99.23,0.28,0.99,0,0.36,0
5785,0,75.39,0.62,1.08,3,0.58,1
5786,0,5,0.3,1.16,0,0.86,0
5787,2,34.94,0.56,1.12,7,0.29,0
5788,1,64.92,0.45,1.84,6,0.88,0
5789,1,62.61,0.71,0.89,7,0.94,1
5790,3,83.14,0.79,0.58,15,0.68,0
5791,2,95.32,0.59,1.39,5,0.87,0
5792,3,62.07,0.27,0.99,14,0.79,0
5793,0,68.32,0.4,1.36,0,0.91,0
5794,1,8.66,0.56,2.47,8,0.74,1
5795,0,29.54,0.39,1.61,5,1,0
5796,3,33.43,0.68,1.47,15,0.65,0
5797,3,7.42,0.43,1.77,14,0.72,0
5798,0,72.77,0.55,1.24,4,0.56,1
5799,1,53.72,0.58,2.29,0,0.73,0
5800,2,105.02,0.57,1.59,5,0.68,0
5801,2,69.63,0.28,1.14,5,0.72,0
5802,0,59.77,0.75,1.77,0,0.81,1
5803,1,96.84,0.49,1.22,0,0.8,0
5804,1,28.37,0.4,1.34,1,0.69,0
5805,3,5,0.15,2.03,16,0.71,0
5806,3,78.19,0.16,1.24,16,1,0
5807,3,62.46,0.33,0.88,21,0.68,0
5808,0,45.98,0.32,1.49,0,0.54,1
5809,3,35.6,0.2,1.3,18,0.75,0
5810,2,28.21,0.34,0.65,2,0.75,0
5811,1,49.75,0.65,0.8,6,0.82,1
5812,3,56.3,0.53,1.34,18,0.45,1
5813,2,70.98,0.21,0.91,4,0.52,1
5814,2,6.97,0.66,2.28,4,0.54,1
5815,0,83.28,0.65,1.87,0,0.94,0
5816,0,44.06,0.14,1.57,0,0.86,1
5817,0,51.91,0.73,1.28,2,0.93,1
5818,2,27.74,0.58,0.79,0,1,0
5819,2,63.92,0.65,1.65,1,0.43,0
5820,2,105.14,0.26,1.78,7,0.57,0
5821,3,73.68,0.38,1.93,14,0.79,0
5822,2,36.73,0.35,1,3,0.79,0
5823,0,5,0.31,1.56,0,0.83,0
5824,2,31.64,0.32,1.36,5,1,0
5825,1,33.57,0.27,1.03,8,1,1
5826,1,62.45,0.57,1.12,8,0.92,1
5827,3,30.29,0.49,1.4,12,0.6,1
5828,2,26.48,0.67,1.93,9,0.76,0
5829,3,39.3,0.05,1.23,14,0.72,0
5830,1,48.55,0.53,1.28,7,0.83,0
5831,1,40.29,0.33,1.6,4,0.49,1
5832,2,37.79,0.36,1.47,8,1,0
5833,3,9.24,0.39,1.38,20,1,0
5834,0,63.37,0.92,2.47,5,0.7,1
5835,0,18.96,0.3,1.9,2,0.49,0
5836,0,77.38,0.57,1.64,7,0.86,0
5837,1,83.31,0.81,0.88,16,0.88,0
5838,1,12.99,0.21,2.11,0,1,0
5839,3,101.97,0.44,1.4,12,1,0
5840,1,83.01,0.19,0.77,0,0.64,1
5841,0,54.99,0.3,0.67,6,0.74,0
5842,3,20.37,0.54,1.41,11,0.85,1
5843,1,5,0.44,1.66,6,0.77,0
5844,3,50.12,0.12,1.18,11,0.76,0
5845,2,53.84,0.56,1.28,0,0.44,0
5846,3,76.63,0.81,1.07,15,0.78,1
5847,2,5,0.56,1.26,0,0.65,0
5848,1,79.64,0.35,1.41,1,0.78,1
5849,2,83.83,0.25,0.82,0,1,0
5850,0,62.81,0.46,1.34,0,0.68,0
5851,1,9.46,0.24,1.22,0,0.8,1
5852,1,43.09,0.7,0.85,9,0.6,1
5853,1,15.41,0.41,1.31,9,0.77,0
5854,1,10.63,0.13,1.8,5,0.7,1
5855,3,14.99,0.36,1.77,16,0.84,0
5856,1,56.58,0.33,1.3,0,0.87,1
5857,1,25.09,0.61,1.25,1,0.7,1
5858,3,42.95,0.54,0.72,11,0.41,0
5859,2,70,0.48,0.73,6,0.56,0
5860,1,49.84,0.32,1.11,3,0.7,1
5861,2,38.08,0.11,2.26,0,0.41,0
5862,0,45.74,0.72,1.31,0,0.97,0
5863,2,98.08,0.45,1.2,5,0.47,0
5864,0,88.81,0.75,0.89,0,0.7,0
5865,1,5,0.52,1.02,0,0.42,0
5866,1,35.44,0.25,1.97,0,0.62,1
5867,3,50.44,0.55,1.46,17,0.97,0
5868,2,111.78,0.18,0.75,0,0.36,0
5869,0,44.44,0.09,1.52,0,0.86,0
5870,2,37.92,0.6,0.64,5,1,1
5871,2,42.83,0.32,2.03,0,0.84,0
5872,1,46.51,0.71,0.34,5,0.93,1
5873,2,56.43,0.23,1.31,0,0.98,0
5874,0,60.97,0.78,1.41,0,0.88,0
5875,1,44.17,0.66,1.76,4,0.83,1
5876,0,105.32,0.59,2.23,0,0.9,0
5877,1,50.98,0.41,0.65,0,0.67,1
5878,1,84.73,0.49,1.75,0,0.9,1
5879,0,52.26,0.65,1.33,0,0.84,1
5880,0,37.46,0.51,1.64,0,1,0
5881,3,64.02,0.63,1.98,10,0.93,1
5882,1,5,0.51,1.57,0,0.82,0
5883,2,45.28,0.35,1.69,9,0.8,0
5884,2,5,0.8,0.9,0,0.63,0
5885,2,13.23,0.82,1.36,0,0.62,1
5886,3,26.06,0.7,0.48,13,0.65,1
5887,0,49.28,0.5,2.07,0,0.78,0
5888,1,60.05,0.44,0.47,7,0.8,1
5889,2,5,0.66,1.65,0,0.88,0
5890,2,35.05,0.43,1.29,7,0.42,0
5891,3,39.52,0.21,1.54,19,0.8,0
5892,0,111.6,0.41,0.39,0,0.99,1
5893,3,47.86,0.62,0.7,20,0.88,1
5894,0,11.81,0.5,1.14,1,0.59,1
5895,0,75.64,0.45,2.5,0,0.89,0
5896,0,41.87,0.3,1.49,0,0.94,0
5897,0,72.35,0.18,2.22,7,1,0
5898,2,80.16,0.36,1.43,6,0.92,1
5899,2,24.4,0.52,1.01,1,0.8,0
5900,1,37.72,0.33,0.6,9,0.46,0
5901,1,38.6,0.47,1.61,6,1,1
5902,0,76.44,0.57,0.85,7,0.42,1
5903,2,98.67,0.6,1.01,0,0.87,0
5904,3,99.81,0.5,0.88,10,0.9,0
5905,2,43.66,0.17,1.15,5,0.65,0
5906,0,96.07,0.52,1.61,0,0.89,1
5907,1,61.19,0.42,1.69,0,0.69,0
5908,2,39.15,0.05,0.44,8,0.7,0
5909,0,26.41,0.39,1.64,4,0.73,0
5910,0,64.26,0.82,1.39,1,1,1
5911,3,97.95,0.48,1.98,18,0.66,0
5912,0,86.8,0.57,1.18,0,0.71,1
5913,0,26.14,0.75,1.22,3,0.98,0
5914,2,60.38,0.5,1.34,5,0.48,0
5915,0,24.37,0.46,2.52,0,0.99,0
5916,3,56.3,0.16,1.29,12,0.79,0
5917,3,63.98,0.44,1.3,16,0.26,1
5918,0,59.4,0.38,0.91,0,0.99,1
5919,3,79.77,0.53,1.47,12,0.56,1
5920,1,28.45,0.36,1.82,4,0.81,0
5921,3,90.12,0.33,2.51,10,0.84,0
5922,2,38.88,0.05,1.36,4,0.2,0
5923,1,15.9,0.63,1.48,3,0.63,0
5924,2,80.12,0.24,1.5,0,0.62,0
5925,1,63.74,0.57,1.69,0,0.52,0
5926,3,79.13,0.69,1.25,9,1,0
5927,2,54.55,0.29,2.2,0,0.74,0
5928,3,5,0.77,1.21,11,0.97,1
5929,2,24.84,0.47,1.68,9,0.75,0
5930,2,53.52,0.53,2.06,5,0.79,0
5931,2,48.24,0.37,1.44,8,0.98,0
5932,1,104.07,0.34,0.72,0,0.81,1
5933,2,26.04,0.1,2.5,0,0.57,0
5934,2,76.04,0.84,1.18,0,1,1
5935,1,67.55,0.05,1.98,0,0.72,1
5936,3,5,0.14,1,12,1,1
5937,1,49.44,0.42,1.18,0,1,0
5938,2,53.35,0.43,1.62,0,1,0
5939,2,89.41,0.12,1.41,0,0.67,0
5940,0,5,0.36,0.3,1,0.8,1
5941,1,73.19,0.32,0.49,10,0.73,0
5942,1,61.87,0.39,2.11,7,0.63,0
5943,0,89.45,0.64,1.21,0,0.98,0
5944,2,31.07,0.74,2.29,3,0.73,0
5945,3,73.15,0.78,0.99,16,0.81,1
5946,2,16.66,0.56,0.49,0,0.49,0
5947,2,111.87,0.15,1.27,0,0.48,0
5948,2,37.27,0.55,1.28,0,0.73,0
5949,1,5.39,0.54,0.76,0,0.71,0
5950,0,23.93,0.53,2.28,1,0.9,0
5951,3,79.06,0.62,1.32,16,0.69,0
5952,0,48.97,0.31,1.63,2,1,0
5953,2,80.29,0.19,2.09,8,0.47,0
5954,1,97.43,0.21,1.89,7,0.9,0
5955,0,79.17,0.31,1.12,0,0.57,0
5956,3,77.99,0.38,2.01,18,0.47,0
5957,2,20.11,0.51,2.15,9,0.91,0
5958,0,27.04,0.32,1.36,8,0.56,0
5959,0,14.51,0.73,1.2,8,0.49,0
5960,3,50.92,0.46,1.74,14,0.7,0
5961,0,107.78,0.32,1.03,0,0.98,1
5962,0,42.44,0.68,0.8,2,0.81,0
5963,3,102.69,0.37,1.99,16,1,0
5964,3,5,0.32,1.56,19,1,0
5965,1,36.42,0.73,0.82,4,0.78,1
5966,3,22.31,0.49,1.68,10,0.72,1
5967,0,63.2,0.88,1.44,9,1,1
5968,2,60.86,0.2,1.08,5,0.51,1
5969,3,5,0.16,1.42,17,1,0
5970,2,25.05,0.5,2.2,0,0.75,0
5971,1,84.69,0.83,0.81,0,0.81,1
5972,1,78.92,0.31,1.14,0,0.61,0
5973,2,24.85,0.47,2.35,0,0.67,0
5974,1,27.7,0.34,2.04,11,0.54,0
5975,1,46.4,0.37,1.66,8,0.27,1
5976,2,23.67,0.55,1.76,11,1,0
5977,1,62.17,0.26,2.09,4,0.98,0
5978,0,43.93,0.12,1.43,2,0.7,0
5979,2,79.18,0.52,1.25,5,1,0
5980,2,42.56,0.39,1.18,0,0.67,1
5981,1,76.67,0.63,1.16,4,0.87,0
5982,0,34.45,0.65,2.16,3,0.74,0
5983,2,35.11,0.24,1.94,0,0.71,1
5984,0,48.55,0.41,1.51,0,0.84,0
5985,1,5,0.56,2.03,2,0.63,0
5986,3,47.78,0.62,0.63,18,0.61,1
5987,2,82.91,0.74,0.67,0,0.64,1
5988,0,15.63,0.58,1.82,0,0.66,1
5989,2,79.86,0.61,0.3,2,0.6,1
5990,0,52.27,0.62,0.81,4,0.84,0
5991,3,55.35,0.8,1.84,11,1,1
5992,0,62.2,0.05,2.23,7,0.86,0
5993,0,41.18,0.84,1.29,0,0.51,1
5994,2,60.52,0.48,1.58,0,0.78,0
5995,0,43.02,0.05,2.2,9,0.56,0
5996,3,32.41,0.5,1.8,13,0.93,0
5997,0,85.34,0.35,1.48,5,1,0
5998,2,12.69,0.53,1.13,8,0.83,0
5999,1,35.18,0.87,0.56,0,0.55,0
6000,1,74.83,0.18,1.84,7,0.59,0
6001,3,22.49,0.58,1.38,10,0.63,0
6002,0,44.76,0.52,1.51,0,0.84,0
6003,1,8.8,0.39,1.51,0,0.66,0
6004,3,37.41,0.22,0.76,10,0.67,1
6005,2,6.85,0.5,0.77,0,0.79,0
6006,3,28.29,0.15,1.07,23,1,0
6007,1,54.97,0.32,2.01,0,0.83,0
6008,0,48.29,0.3,0.97,0,0.75,0
6009,3,82.81,0.48,1.73,18,0.84,1
6010,1,71.58,0.25,0.54,7,0.95,0
6011,1,39.03,0.39,1,2,0.88,0
6012,2,78.57,0.5,1.73,5,0.63,1
6013,2,45.8,0.98,1.07,6,0.61,1
6014,0,29.58,0.11,1.84,0,0.52,0
6015,3,12.91,0.61,1.73,15,0.85,0
6016,2,93.84,0.61,0.89,11,0.69,1
6017,1,88.26,0.48,1.27,0,0.8,0
6018,3,43.93,0.26,1.02,12,1,0
6019,3,47.5,0.71,1.59,12,0.57,0
6020,0,42.97,0.45,1.19,3,0.7,0
6021,1,5,0.52,2.03,1,0.54,1
6022,1,46.7,0.27,1.55,6,0.85,0
6023,0,5,0.48,1.41,7,0.99,0
6024,2,14.58,0.64,1.48,0,1,0
6025,3,49.6,0.56,1.4,20,0.85,0
6026,1,74.37,0.38,0.89,0,0.72,1
6027,2,5,0.61,1.93,0,0.74,0
6028,1,45.16,0.53,1.41,8,0.88,0
6029,0,47.83,0.3,1.72,7,0.95,0
6030,1,45.09,0.17,0.81,8,0.98,1
6031,0,59.87,0.74,1.62,0,0.72,0
6032,2,73.12,0.57,0.56,4,0.85,0
6033,0,51.32,0.88,1.2,6,0.59,0
6034,1,96.17,0.83,1.75,0,0.9,0
6035,1,43.45,0.41,2.09,0,0.45,0
6036,2,19.49,0.51,0.3,12,0.59,1
6037,3,104.35,0.44,2.02,11,1,0
6038,3,123.34,0.2,1.64,10,1,0
6039,3,67.97,0.78,1.45,23,0.65,1
6040,2,5,0.55,0.88,0,0.77,0
6041,1,57.94,0.64,1.26,1,0.78,0
6042,3,29.18,0.21,1.25,11,0.86,0
6043,1,94.61,0.44,0.97,6,0.94,0
6044,3,49.65,0.12,1.39,14,1,0
6045,2,29.61,0.43,0.73,0,0.56,0
6046,0,60.18,0.39,1.34,8,0.92,1
6047,2,88.69,0.26,1.88,0,0.52,0
6048,3,25.55,0.35,1.24,15,0.81,0
6049,2,73.25,0.72,1.45,1,0.5,0
6050,2,5,0.59,1.78,0,0.56,0
6051,3,47.41,0.46,1.6,28,0.57,0
6052,1,8.64,0.25,1.09,0,0.65,1
6053,2,24.53,0.53,1.83,5,0.72,0
6054,1,85.75,0.13,1.59,0,0.81,0
6055,3,39.47,0.18,2.72,10,0.82,1
6056,3,28.14,0.75,1.42,16,0.83,0
6057,3,85.15,0.77,1.29,17,0.68,1
6058,2,67.36,0.05,1.38,12,0.78,0
6059,1,5,0.5,1.68,8,0.7,0
6060,0,47.9,0.86,1.46,7,0.68,0
6061,1,51.87,0.35,1.22,3,0.2,1
6062,1,73.43,0.51,1.22,0,0.94,1
6063,2,41.49,0.33,1.97,2,0.71,0
6064,0,108.27,0.56,1.25,1,0.64,0
6065,3,58.63,0.24,1.55,14,0.67,0
6066,1,5,0.52,2.71,0,1,0
6067,3,38.81,0.85,1.25,19,0.58,0
6068,1,82.61,0.49,1.59,0,0.71,0
6069,0,41.14,0.36,1.11,0,0.85,0
6070,2,53.27,0.21,1.85,0,0.78,0
6071,0,48.96,0.49,0.74,6,0.64,1
6072,2,5,0.26,0.55,8,0.74,1
6073,1,37.79,0.2,1.48,4,0.69,1
6074,2,36.35,0.18,1.09,5,0.49,1
6075,3,99.52,0.12,0.97,10,0.81,0
6076,3,89.8,0.4,1.56,10,0.75,0
6077,2,14.48,0.76,0.63,0,0.96,0
6078,1,5.34,0.66,2.43,9,0.59,1
6079,2,71.48,0.61,1.35,0,0.76,0
6080,3,50.3,0.3,1.24,22,0.73,0
6081,0,55.13,0.48,1.09,1,0.49,1
6082,1,15.13,0.39,1.69,0,0.59,0
6083,1,48.05,0.85,0.56,0,0.82,0
6084,3,29.37,0.24,1.46,15,0.73,0
6085,1,15.9,0.12,1.87,10,0.61,0
6086,1,39.56,0.18,1.95,0,0.61,1
6087,0,44.52,0.54,2.13,0,0.8,0
6088,0,13.1,0.3,1.53,6,0.83,0
6089,0,38.44,0.33,1.24,4,0.83,0
6090,2,28.97,0.1,1.54,8,0.72,0
6091,3,44.11,0.29,1.53,21,0.74,0
6092,3,37.54,0.6,1.92,20,0.51,0
6093,0,100.03,0.07,2.59,4,0.57,0
6094,2,56.91,0.35,2.28,0,0.77,0
6095,2,35.37,0.45,1,2,0.76,1
6096,0,79.81,0.58,1.07,0,0.57,0
6097,1,5,0.34,2.44,3,0.86,0
6098,2,66.85,0.38,1,2,0.75,0
6099,1,56.11,0.67,1.56,0,0.92,0
6100,1,58.82,0.38,2.48,0,0.31,0
6101,1,34.32,0.67,1.75,3,0.57,0
6102,3,75.11,1.03,0.98,26,0.75,0
6103,2,60.41,0.5,1.69,5,0.83,0
6104,2,75.95,0.23,1.17,0,0.92,0
6105,1,23.72,0.56,0.3,3,1,0
6106,0,83.35,0.68,1.47,0,0.93,0
6107,0,34.09,0.3,2.14,9,0.54,0
6108,2,5.82,0.58,2.52,0,0.45,0
6109,2,104.91,0.05,1.2,3,0.75,0
6110,2,74.88,0.64,1.8,0,0.48,0
6111,1,107.61,0.28,1.11,3,0.73,0
6112,0,49.41,0.08,1.26,4,0.97,1
6113,2,79.67,0.34,1.19,1,1,0
6114,0,87.22,0.7,1.42,0,1,0
6115,0,39.61,0.44,0.81,0,0.72,1
6116,2,5,0.41,1.31,3,0.81,0
6117,3,62.42,0.62,1.72,25,0.79,0
6118,2,58.53,0.53,1.27,0,0.88,1
6119,2,59.82,0.33,1.2,0,0.74,0
6120,2,50.02,0.44,1.59,1,0.71,0
6121,0,34.52,0.84,1.47,3,0.74,1
6122,3,31.73,0.46,1.56,9,0.6,0
6123,2,70.71,0.48,0.75,0,1,1
6124,0,5,0.88,1.56,3,0.55,0
6125,2,5,0.14,1.5,7,0.91,1
6126,0,5,0.59,1.41,0,0.77,0
6127,3,5,0.51,1.42,12,0.92,1
6128,1,45.71,0.4,1.27,5,0.58,0
6129,1,66.81,0.65,0.9,7,0.61,1
6130,0,65.75,0.23,0.79,2,0.44,0
6131,2,13.44,0.39,1.48,2,0.78,0
6132,0,5,0.19,1.19,1,0.65,0
6133,0,54.95,0.36,1.18,0,0.88,0
6134,3,65.38,0.3,1.7,12,0.97,1
6135,1,67.37,0.63,1.07,8,0.55,1
6136,0,7.42,0.51,1.42,3,0.72,0
6137,3,74.84,0.25,0.94,10,0.58,0
6138,3,55.42,0.47,1.04,11,0.61,1
6139,2,20.11,0.05,1.4,6,0.98,0
6140,2,31.2,0.53,1.62,3,1,1
6141,0,23.27,0.05,1.18,8,0.54,0
6142,2,25.62,0.58,1.23,0,0.8,0
6143,0,82.9,0.37,1.67,6,0.74,0
6144,1,65.63,0.85,1.32,0,0.76,1
6145,1,16.74,0.1,1.09,3,0.47,0
6146,0,36.44,0.58,0.74,0,0.66,1
6147,3,68.04,0.8,0.98,14,0.86,1
6148,0,5,0.35,1.73,0,0.69,1
6149,3,67.97,0.47,1,11,1,1
6150,2,109.34,0.42,0.65,0,0.54,1
6151,1,59.45,0.53,1.43,0,1,0
6152,2,44.5,0.44,1.7,3,0.93,0
6153,0,5,0.31,0.38,7,0.57,1
6154,1,5,0.46,0.76,0,0.58,0
6155,1,34.7,1.07,1.79,9,0.8,0
6156,2,64.76,0.69,1.29,0,1,0
6157,2,45.14,0.26,1.08,2,0.84,1
6158,1,86.79,0.55,1.68,1,0.76,1
6159,1,61.07,0.05,1.84,0,1,1
6160,3,26.07,0.35,1.17,12,0.81,0
6161,1,87.75,0.4,1.19,8,0.4,1
6162,3,67.75,0.55,1.54,14,1,0
6163,1,5,0.45,1.27,2,0.66,1
6164,3,20.22,0.37,0.3,13,0.58,1
6165,1,35.26,0.47,1.54,6,0.92,0
6166,0,102.98,0.52,0.84,7,0.63,1
6167,1,72.2,0.68,0.71,0,0.67,1
6168,0,19.08,0.52,0.8,3,0.94,0
6169,1,145.05,0.37,1.91,0,0.94,0
6170,2,73.58,0.25,1.97,6,0.56,1
6171,0,14.39,0.35,1.33,0,0.73,0
6172,2,41.07,0.2,1.14,6,1,0
6173,3,34.48,0.43,1.27,10,0.56,0
6174,3,24.79,0.33,2.58,14,0.53,0
6175,2,89.1,0.52,1.8,0,0.43,0
6176,2,46.18,0.24,1.67,3,0.77,0
6177,1,77.88,0.86,1.97,0,0.72,0
6178,2,46.27,0.4,1.49,6,0.75,1
6179,1,39.22,0.86,1.4,11,0.56,0
6180,2,32.08,0.26,1.58,9,0.64,0
6181,2,50.55,0.48,2.38,1,0.68,0
6182,1,26.63,0.34,1.6,0,0.82,1
6183,1,49.09,0.65,2.27,7,0.52,1
6184,0,32.9,0.49,1.94,8,0.68,0
6185,0,9.67,0.17,1.39,0,0.3,0
6186,2,39.25,0.53,2.3,13,0.75,0
6187,0,5,0.59,1.65,0,0.85,0
6188,2,90.68,0.28,1.9,0,0.67,0
6189,3,65.06,0.44,1.74,10,1,1
6190,0,36.07,0.7,1.98,0,1,1
6191,1,5,0.36,1.56,1,0.98,0
6192,1,50.43,0.53,0.67,0,0.26,0
6193,2,56.82,0.09,1.34,1,0.82,0
6194,0,62.55,0.98,1.28,2,0.69,0
6195,1,26.8,0.49,0.79,0,0.81,1
6196,3,56.3,0.26,1.65,14,0.6,1
6197,0,107.32,0.31,1.65,6,0.85,0
6198,1,34.41,0.05,1.17,3,0.74,1
6199,2,81.05,0.55,0.46,1,0.71,1
6200,2,49.58,0.64,1.65,1,1,1
6201,3,45.75,1.02,0.31,10,0.54,0
6202,0,53.91,0.52,2.14,2,0.97,0
6203,0,33.91,0.49,1.72,9,0.74,0
6204,1,54.23,0.49,1.53,0,0.84,0
6205,1,78.97,0.29,1.02,8,0.88,0
6206,0,77.08,0.39,2.15,2,0.61,1
6207,2,84.48,0.36,0.99,3,0.43,0
6208,0,31.29,0.27,1.78,0,0.57,0
6209,3,51.73,0.48,1.86,13,0.55,0
6210,0,115.31,0.63,1.75,4,0.69,0
6211,3,20.81,0.12,1.86,20,0.66,0
6212,3,46.66,0.45,0.36,15,0.83,0
6213,0,13.64,0.6,2.27,1,0.81,0
6214,1,53.29,0.52,2.4,4,0.85,0
6215,2,81.25,0.55,1.66,3,0.69,0
6216,0,101.49,0.57,0.8,0,0.78,0
